Cur Time : 101739.318000sec

processing time : 75 usec

Group idx, Deferrable Flag, Group name(addr)
114,0,0xc9002880
113,1,0xc9000358
112,1,0xc9dd1208
111,1,0xc90005e8
110,1,0xc90005e4
109,0,0xc8f1cab0
108,0,0xc900fa64
107,1,0xcbc40e00
106,1,0xcbc40de8
105,1,0xcbc3f9c0
104,1,0xcbc3f9a8
103,0,0xc9000570
102,0,0xcc3b7450
101,0,0xcb408484
100,0,0xcae0e9e8
 99,1,0xcbba9d84
 98,0,0xcb812300
 97,0,0xb0829c88
 96,0,0xcb6ee750
 95,1,0xcb6ee754
 94,0,0xc9e48968
 93,0,0xcc3b76f4
 92,0,0xf6911a94
 91,0,0xf6910d84
 90,0,0xf6910074
 89,0,0xf690f364
 88,0,0xf690e654
 87,0,0xf655df64
 86,0,0xf63faa14
 85,0,0xf640d064
 84,0,0xf654671c
 83,0,0xc9e75b7c
 82,1,0xcc3b7944
 81,0,0xcc3b7948
 80,0,0xcc3b7924
 79,1,0xcc3b7988
 78,0,0xcc3c5e14
 77,1,0xcc3c5e10
 76,0,0xa08222f8
 75,0,0xa082baf0
 74,1,0xa082baec
 73,1,0xa083a3d4
 72,1,0xa082243c
 71,1,0xa0822438
 70,0,0xa0847720
 69,1,0xa0847724
 68,0,0xc9de1d70
 67,0,0xc9de1900
 66,1,0xcb082b20
 65,0,0xcbc39df4
 64,0,0xc9e1a114
 63,1,0xcbc3f980
 62,0,0xc9dcf868
 61,0,0xc9dce6c4
 60,0,0xc9e28dc4
 59,1,0xc9dd0ab8
 58,0,0xc9e1edc0
 57,0,0xc9e11914
 56,1,0xc9dd6310
 55,0,0xc9e1a154
 54,1,0xc9deb300
 53,0,0xc9deb320
 52,0,0xc9deb2f0
 51,1,0xc9e2a3e8
 50,0,0xc9c23144
 49,1,0xcb47e674
 48,0,0xcb1bd7d0
 47,0,0xc879e150
 46,0,0xc879ddb0
 45,0,0xc879da10
 44,0,0xc879d670
 43,0,0xc879d2d0
 42,0,0xc879cf30
 41,0,0xc879cb90
 40,0,0xc879c7f0
 39,0,0xc879c450
 38,0,0xc879c0b0
 37,0,0xc879bd10
 36,0,0xc879b970
 35,0,0xc879b5d0
 34,0,0xc879b230
 33,0,0xc879ae90
 32,0,0xc879aaf0
 31,0,0xc879a750
 30,1,0xcb4795d8
 29,0,0xcc3b79d8
 28,0,0xcb47543c
 27,0,0xcb475f48
 26,0,0xc900be98
 25,0,0xc8adf520
 24,0,0xc8ae30c8
 23,1,0xcbc725bc
 22,1,0xcbc75650
 21,1,0xcbc75644
 20,1,0xcbc7561c
 19,1,0xcbc7378c
 18,1,0xcbc72c68
 17,1,0xf63e268c
 16,1,0xcbc76024
 15,1,0xcbc76098
 14,1,0xcbc7608c
 13,1,0xcbc759e0
 12,1,0xcbbaa1f4
 11,1,0xf63e040c
 10,1,0xcc3b7250
  9,1,0xcbad299c
  8,0,0xcc3b754c
  7,1,0xcc3b7548
  6,1,0xc8adf4d4
  5,1,0xcb834ee8
  4,1,0xc8adf6dc
  3,0,0xc939e1a0
  2,1,0xc8b42a78
  1,0,0xcc3b7560
  0,1,0xcc3b7564


 Group idx, Uint, Duration,  Reload, Timer obj(addr), tcb(addr), func1(addr), func2(addr), def callstack(addr)[near --- far], Start(sec), Expiry(sec)
 77,T_MSEC,      50,     100,0xf6bbb054,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd90a6374],101739.218593,101739.318591
  0,T_MSEC,      10,      10,0xcb65ee00,0x00000000,0xc1088150,0xc1088150,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0fcf16c],101739.308739,101739.318735
  0,T_MSEC,       2,       2,0xcb6e6360,0x00000000,0xc0c9cca8,0xc0c9cca8,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0c8b4b4],101739.316756,101739.318754
  0,T_MSEC,       1,       1,0xcb597860,0x00000000,0xc0d00dd4,0xc0d00dd4,[0xc0f6bf48 0xd8bb07e0 0xd80e3988 0xc10f6adc],101739.317953,101739.318952
  0,T_MSEC,       5,       5,0xcb599eac,0x00000000,0xc0d00dd4,0xc0d00dd4,[0xc0f6bf48 0xd8b89488 0xd80e3988 0xc10f6adc],101739.317819,101739.322818
  0,T_MSEC,      10,      10,0xcb599e48,0x00000000,0xc0d00dd4,0xc0d00dd4,[0xc0f6bf48 0xd90651b4 0xd8b8948c 0xd80e3988],101739.312876,101739.322874
  0,T_MSEC,      10,       0,0xcc002c5c,0xc89b2490,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0d10f68],101739.313413,101739.323413
 10,T_MSEC,       5,       0,0xf67b1138,0xc89b2560,0xd8bb70f4,0xd8bb70f4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd9afcb2c],101739.318439,101739.323439
 77,T_MSEC,      60,       0,0xf6d775a4,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd90d1230],101739.263559,101739.323559
  0,T_MSEC,      10,      10,0xcb6ab84c,0x00000000,0xc107d6ac,0xc107d6ac,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc107dae8],101739.318312,101739.328310
 77,T_MSEC,       0,      20,0xcb63a5cc,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd952d58c],101739.312381,101739.332380
 77,T_MSEC,     100,     100,0xf6b7180c,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd95c58bc],101739.252390,101739.352422
 12,T_TICK,  846770,       0,0xcbbaa1f0,0x00000000,0xd80c03b8,0xd80c03b8,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd80c0108],101739.313819,101739.357921
 99,T_USEC,   48844,       0,0xcbba9d80,0x00000000,0xd801bcdc,0xd801bcdc,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8a77c14],101739.314742,101739.363586
  0,T_MSEC,     100,       0,0x82bb7f44,0x00000000,0xd801686c,0xd801686c,[0xc0d9b21c 0xc0d9ee4c 0xd80112cc 0xd8004524],101739.263783,101739.363783
 10,T_MSEC,      50,       0,0xf67b1160,0xc89b2560,0xd9b59a3c,0xd9b59a3c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd9afcb4c],101739.314866,101739.364866
  2,T_MSEC,     100,     100,0xc8b42a7c,0x00000000,0xd80169f8,0xd80169f8,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd80599a8],101739.284763,101739.384863
 77,T_MSEC,      80,       0,0xf6c51a5c,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8bacd34],101739.306513,101739.386513
 10,T_MSEC,     250,       0,0xcb83c428,0xc89b2850,0xc10cb1f4,0xc10cb1f4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc10cb288],101739.143487,101739.393487
  0,T_MSEC,     250,       0,0xcc0534c4,0xc89b2870,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd9ff7858],101739.143506,101739.393506
 77,T_MSEC,     530,     300,0xf6d6ccbc,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd95881ec],101739.118886,101739.418884
  0,T_MSEC,     500,     500,0xcb599e58,0x00000000,0xc0d00dd4,0xc0d00dd4,[0xc0f6bf48 0xd90651cc 0xd8b8948c 0xd80e3988],101738.963428,101739.442867
 10,T_MSEC,     200,       0,0xcb6ee148,0xc89b2560,0xd8bbbd2c,0xd8bbbd2c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd9a643c0],101739.243726,101739.443726
  6,T_MSEC,     200,     200,0xc8adf4d0,0x00000000,0xd80188d0,0xd80188d0,[0xc0d9b21c 0xc0d9ee4c 0xd80d6514 0xd80e2c0c],101739.287389,101739.487386
 77,T_MSEC,     330,     300,0xf6d6cc5c,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd95881b4],101739.218874,101739.518872
 77,T_MSEC,     430,     700,0xf6d6cc8c,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd95881d0],101738.818882,101739.518880
  0,T_MSEC,     300,       0,0xc8209124,0x00000000,0xd801686c,0xd801686c,[0xc0d9b21c 0xc0d9ee4c 0xd8010c3c 0xd80116c4],101739.263614,101739.563614
 77,T_SEC ,       1,       1,0xf6b2811c,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd90e3e30],101738.643489,101739.568536
 77,T_MSEC,    1000,    1000,0xf64d338c,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd9104504],101738.643499,101739.568839
  0,T_MSEC,     500,     500,0xcb03e168,0xc89b2870,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda004ddc],101739.084141,101739.584139
 77,T_MSEC,     500,       0,0xcb6565f4,0x00000000,0xd95eebe4,0xd95eebe4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd95ee9dc],101739.143475,101739.643475
 10,T_MSEC,    5000,       0,0x82cd8560,0xc89b2eb0,0xd8100940,0xd8100940,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc100a290],101734.683739,101739.683739
 10,T_MSEC,    5000,       0,0xf6ac0c94,0xc89b2480,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],101734.683751,101739.683751
  0,T_MSEC,    5000,       0,0xc900eb40,0x00000000,0xd8026afc,0xd8026afc,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8026a80],101734.688395,101739.688395
  0,T_MSEC,     500,     500,0xcba6f0d8,0x00000000,0xd9f36aec,0xd9f36aec,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd9a958a0],101739.283273,101739.770615
 77,T_MSEC,     630,     800,0xf6d6ccec,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd9588208],101739.018891,101739.818888
  0,T_SEC ,       6,       0,0xcc051a88,0xc89b2870,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda00e09c],101733.844509,101739.844509
110,T_MSEC,       1,    1000,0xc90005dc,0xc89b2d20,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0ef3c24],101738.963406,101739.920037
 10,T_MSEC,    1000,       0,0xc8b5b994,0xc89b2850,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e1dbb4],101739.003603,101740.003603
 79,T_MSEC,    1000,       0,0xcc3b7980,0xc89b2de0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8b85f14],101739.003617,101740.003617
 10,T_MSEC,    1000,       0,0xf6a7b674,0xc89b2670,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],101739.003713,101740.003713
 10,T_MSEC,    1000,       0,0xc9e3f8d4,0xc89b24a0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcd7989c],101739.003963,101740.003963
 10,T_MSEC,    4000,       0,0xf6a79a74,0xc89b2cc0,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],101736.023627,101740.023627
 77,T_MSEC,    1000,    1000,0xf6d3290c,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd914f3a8],101739.060300,101740.060297
 10,T_MSEC,    1000,       0,0xcc3b7344,0xc89b2ab0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e1e004],101739.311454,101740.311454
  0,T_SEC ,      30,       0,0xcc3b797c,0xc89b2de0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8b85ef4],101710.483776,101740.483776
 10,T_MSEC,   30000,       0,0xcc3b7354,0xc89b2d10,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e2d4dc],101710.484038,101740.484038
 10,T_MSEC,    2240,       0,0xc9e3f840,0xc89b24a0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcd798ac],101738.324506,101740.564506
