Cur Time : 82091.349000sec

processing time : 89 usec

Group idx, Deferrable Flag, Group name(addr)
114,0,0xc9002880
113,1,0xc9000358
112,1,0xc9dd1208
111,1,0xc90005e8
110,1,0xc90005e4
109,0,0xc8f1dcc0
108,0,0xc900fa64
107,1,0xcbc40e00
106,1,0xcbc40de8
105,1,0xcbc3f9c0
104,1,0xcbc3f9a8
103,0,0xc9000570
102,0,0xcc3b7450
101,0,0xcb408484
100,0,0xcae0e9e8
 99,1,0xcbba9d84
 98,0,0xcb812300
 97,0,0xcb6ee750
 96,1,0xcb6ee754
 95,0,0xc9e48968
 94,0,0xcc3b76f4
 93,0,0xb0829c88
 92,0,0xb5911bc4
 91,0,0xb5910eb4
 90,0,0xb59101a4
 89,0,0xb590f494
 88,0,0xb590e784
 87,0,0xb555e094
 86,0,0xb540d064
 85,0,0xb53faa14
 84,0,0xb55445dc
 83,0,0xa08692f8
 82,0,0xa0872af0
 81,1,0xa0872aec
 80,1,0xa08813d4
 79,1,0xa086943c
 78,1,0xa0869438
 77,0,0xa088e720
 76,1,0xa088e724
 75,0,0xc9e75b7c
 74,1,0xcc3b7944
 73,0,0xcc3b7948
 72,0,0xcc3b7924
 71,1,0xcc3b7988
 70,1,0xcc3c5e10
 69,0,0xcc3c5e14
 68,0,0xc9de1d70
 67,0,0xc9de1900
 66,1,0xcb082b20
 65,0,0xcbc39df4
 64,0,0xc9e1a114
 63,1,0xcbc3f980
 62,0,0xc9dcf868
 61,0,0xc9dce6c4
 60,0,0xc9e28dc4
 59,1,0xc9dd0ab8
 58,0,0xc9e11914
 57,0,0xc9e1edc0
 56,1,0xc9dd6310
 55,0,0xc9e1a154
 54,1,0xc9deb300
 53,0,0xc9deb320
 52,0,0xc9deb2f0
 51,1,0xc9e2a3e8
 50,0,0xc9c23144
 49,1,0xcb47e674
 48,0,0xcb1bd7d0
 47,0,0xc879e150
 46,0,0xc879ddb0
 45,0,0xc879da10
 44,0,0xc879d670
 43,0,0xc879d2d0
 42,0,0xc879cf30
 41,0,0xc879cb90
 40,0,0xc879c7f0
 39,0,0xc879c450
 38,0,0xc879c0b0
 37,0,0xc879bd10
 36,0,0xc879b970
 35,0,0xc879b5d0
 34,0,0xc879b230
 33,0,0xc879ae90
 32,0,0xc879aaf0
 31,0,0xc879a750
 30,1,0xcb4795d8
 29,0,0xcc3b79d8
 28,0,0xcb47543c
 27,0,0xcb475f48
 26,0,0xc900be98
 25,0,0xc8adf520
 24,0,0xc8ae30c8
 23,1,0xcbc725bc
 22,1,0xcbc75650
 21,1,0xcbc75644
 20,1,0xcbc7561c
 19,1,0xcbc7378c
 18,1,0xcbc72c68
 17,1,0xb53e268c
 16,1,0xcbc76024
 15,1,0xcbc76098
 14,1,0xcbc7608c
 13,1,0xcbc759e0
 12,1,0xcbbaa1f4
 11,1,0xb53e040c
 10,1,0xcc3b7250
  9,1,0xcbad299c
  8,0,0xcc3b754c
  7,1,0xcc3b7548
  6,1,0xc8adf4d4
  5,1,0xcb834ee8
  4,1,0xc8adf6dc
  3,0,0xc939e1a0
  2,1,0xc8b42a78
  1,0,0xcc3b7560
  0,1,0xcc3b7564


 Group idx, Uint, Duration,  Reload, Timer obj(addr), tcb(addr), func1(addr), func2(addr), def callstack(addr)[near --- far], Start(sec), Expiry(sec)
  0,T_MSEC,      10,       0,0xcc002c5c,0xc89b2490,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0d10f68],82091.346380,82091.356380
  0,T_MSEC,     500,     500,0xcb03e168,0xc89b2870,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda004ddc],82090.957711,82091.356788
 10,T_MSEC,     200,       0,0xcb6ee148,0xc89b2560,0xd8bbbd2c,0xd8bbbd2c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd9a643c0],82091.168059,82091.368059
 99,T_USEC,   49985,       0,0xcbba9d80,0x00000000,0xd801bcdc,0xd801bcdc,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8a77c14],82091.326381,82091.376366
 70,T_SEC ,       1,       1,0xb5c4807c,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd90e3e30],82090.957727,82091.391323
 70,T_MSEC,    1000,    1000,0xb54d2efc,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd9104504],82090.957741,82091.391652
  2,T_MSEC,     100,     100,0xc8b42a7c,0x00000000,0xd80169f8,0xd80169f8,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd80599a8],82091.326331,82091.404876
  0,T_MSEC,     100,       0,0xe8cb9a64,0x00000000,0xd801686c,0xd801686c,[0xc0d9b21c 0xc0d9ee4c 0xd80112cc 0xd8004524],82091.326412,82091.426412
 70,T_MSEC,      50,     100,0xb5bfd4b4,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd90a6374],82091.341395,82091.441394
 70,T_MSEC,     500,       0,0xcb6565f4,0x00000000,0xd95eebe4,0xd95eebe4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd95ee9dc],82090.957733,82091.457733
  6,T_MSEC,     200,     200,0xc8adf4d0,0x00000000,0xd80188d0,0xd80188d0,[0xc0d9b21c 0xc0d9ee4c 0xd80d6514 0xd80e2c0c],82091.326367,82091.507232
 70,T_MSEC,     430,     700,0xb5bb4e1c,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd95881d0],82090.957671,82091.531291
 70,T_MSEC,     530,     300,0xb5bb4e4c,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd95881ec],82091.326346,82091.531295
 10,T_MSEC,     250,       0,0xcb83c428,0xc89b2850,0xc10cb1f4,0xc10cb1f4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc10cb288],82091.326348,82091.576348
  0,T_MSEC,     250,       0,0xcc0534c4,0xc89b2870,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd9ff7858],82091.326369,82091.576369
  0,T_MSEC,     300,       0,0xc8204974,0x00000000,0xd801686c,0xd801686c,[0xc0d9b21c 0xc0d9ee4c 0xd8010c3c 0xd80116c4],82091.326418,82091.626418
 70,T_MSEC,     330,     300,0xb5bb4dec,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd95881b4],82091.331286,82091.631284
 10,T_MSEC,    2000,       0,0xcbde7fa4,0xc89b2f50,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8ed25c8],82089.887456,82091.887456
  0,T_SEC ,      10,       0,0xca446d58,0x00000000,0xd8358c6c,0xd8358c6c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8358e1c],82081.889878,82091.889878
 70,T_MSEC,     630,     800,0xb5bb4e7c,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd9588208],82091.168004,82091.931299
110,T_MSEC,       1,    1000,0xc90005dc,0xc89b2d20,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0ef3c24],82090.957602,82091.939663
 10,T_MSEC,    1000,       0,0xb5a7bd74,0xc89b2670,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],82090.957990,82091.957990
 71,T_MSEC,    1000,       0,0xcc3b7980,0xc89b2de0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8b85f14],82090.957996,82091.957996
 10,T_MSEC,    1000,       0,0xc8b5b994,0xc89b2850,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e1dbb4],82090.958033,82091.958033
 10,T_MSEC,    1000,       0,0xc9e3f8d4,0xc89b24a0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcd7989c],82090.958624,82091.958624
 70,T_MSEC,    1000,    1000,0xb5c82b1c,0x00000000,0xd8baa160,0xd8baa160,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd914f3a8],82091.179156,82092.179156
 10,T_MSEC,    1000,       0,0xcc3b7344,0xc89b2ab0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e1e004],82091.325863,82092.325863
 10,T_MSEC,    5000,       0,0xe8dfae90,0xc89b2eb0,0xd8100940,0xd8100940,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc100a290],82087.327553,82092.327553
 10,T_MSEC,    5000,       0,0xb5a94184,0xc89b2480,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],82087.327584,82092.327584
 12,T_TICK,21419063,       0,0xcbbaa1f0,0x00000000,0xd80c03b8,0xd80c03b8,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd80c0108],82091.326323,82092.441899
 10,T_MSEC,    3000,       0,0xcc3b1758,0xc89b24a0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcd798bc],82089.887756,82092.887756
 10,T_MSEC,    2000,       0,0xcb404df8,0xc89b27d0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8bb40c4],82090.957826,82092.957826
 17,T_TICK,38397788,       0,0xb53e2688,0x00000000,0xda07cc18,0xda07cc18,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda06caec],82090.958074,82092.957959
 10,T_MSEC,    2240,       0,0xc9e3f840,0xc89b24a0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcd798ac],82090.958024,82093.198024
 10,T_MSEC,   10000,       0,0xb5aa3364,0xc89b2960,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],82083.488386,82093.488386
  0,T_MSEC,    5000,       0,0xc900eb40,0x00000000,0xd8026afc,0xd8026afc,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8026a80],82088.610556,82093.610556
 10,T_MSEC,    4000,       0,0xb5a77f84,0xc89b2cc0,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],82089.887517,82093.887517
 10,T_MSEC,    3000,       0,0xcbeb4d78,0xc89b2fc0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc3f55b0],82090.957939,82093.957939
 10,T_MSEC,    3000,       0,0xcbea7940,0xc89b2fb0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc3f55b0],82090.957962,82093.957962
 10,T_MSEC,    3000,       0,0xcbe991b8,0xc89b2fa0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc3f0d7c],82090.957978,82093.957978
 10,T_MSEC,    3000,       0,0xcbe92ff0,0xc89b2f90,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc3f0d7c],82090.957984,82093.957984
 10,T_MSEC,    3000,       0,0xcc3b7390,0xc89b2d10,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e4cc50],82090.958320,82093.958320
 93,T_TICK,284640534,       0,0xb03af0a8,0x00000000,0xb022dafc,0xb022dafc,[0xc0d9b21c 0xc09f501c 0x4689acb3 0x811b74be],82079.139751,82093.964778
114,T_MSEC,    3000,       0,0xc9002878,0xc89b2d30,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0efd2ac],82091.326154,82094.326154
  0,T_MSEC,    5000,       0,0xcc3b7984,0xc89b2de0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8b85f30],82090.962860,82095.962860
 10,T_MSEC,   60000,       0,0xcbec5bd4,0xc89b2bd0,0xdc7bf4e4,0xdc7bf4e4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8b8],82036.929934,82096.929934
 10,T_MSEC,   60000,       0,0xcbec5958,0xc89b2bc0,0xdc7bf4dc,0xdc7bf4dc,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8b8],82036.929948,82096.929948
  0,T_SEC ,       6,       0,0xcc051a88,0xc89b2870,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda00e09c],82090.958161,82096.958161
